pacman_x,pacman_y,ghost1_x,ghost1_y,ghost2_x,ghost2_y,ghost3_x,ghost3_y,ghost4_x,ghost4_y,ghost1_direction,ghost2_direction,ghost3_direction,ghost4_direction,nearest_pellet_x,nearest_pellet_y,possible_move_up,possible_move_down,possible_move_left,possible_move_right,move_made_up,move_made_down,move_made_left,move_made_right
480,555,65,460,330,280,420,405,360,440,-2,-2,-1,-1,480,540,1,1,0,0,1,0,0,0
420,545,335,520,420,520,495,580,300,590,-2,-1,-2,-1,420,520,1,1,0,0,0,1,0,0
490,460,480,545,520,500,365,640,180,570,1,1,2,1,480,460,0,0,1,1,0,0,1,0
120,420,120,315,405,360,230,345,310,345,1,-2,1,1,120,400,1,1,0,0,1,0,0,0
475,460,480,390,360,270,360,250,310,340,-1,-1,-1,-1,460,460,0,0,1,1,0,0,1,0
480,550,520,620,440,460,420,460,400,580,1,-2,-2,-2,480,540,1,1,0,0,1,0,0,0
420,540,480,565,480,405,480,495,435,640,1,1,-1,-2,420,560,1,1,0,0,0,1,0,0
240,595,60,557,442,320,362,580,480,562,-1,2,2,1,240,580,1,1,0,0,1,0,0,0
60,510,80,520,440,140,120,440,80,640,2,2,1,-2,60,500,1,1,0,0,1,0,0,0
60,435,35,380,525,80,185,400,180,555,2,-2,-2,1,60,420,1,1,0,0,1,0,0,0
420,350,300,195,405,360,245,640,305,580,-1,2,2,2,420,360,1,1,0,0,0,1,0,0
20,605,180,152,372,460,20,627,187,580,-1,-2,1,2,20,620,1,1,0,0,0,1,0,0
250,520,255,280,270,325,230,355,310,355,2,1,-1,-1,240,520,0,0,1,1,0,0,1,0
240,485,210,280,270,280,230,320,310,320,2,-2,-1,-1,240,480,1,1,0,0,1,0,0,0
120,400,120,275,420,335,230,345,310,345,1,1,1,1,120,380,1,1,0,0,1,0,0,0
120,240,120,115,420,175,230,345,310,345,1,1,1,1,120,220,1,1,0,0,1,0,0,0
120,170,85,80,420,105,230,355,310,355,2,1,1,1,120,160,1,1,0,0,1,0,0,0
300,220,120,280,125,340,210,400,310,280,1,2,2,-2,320,220,0,1,0,1,0,0,0,1
330,80,290,160,225,160,320,280,240,400,-2,-2,-2,2,340,80,0,0,1,1,0,0,0,1
420,125,520,90,445,220,420,180,320,280,-1,2,1,-2,420,120,1,1,0,0,1,0,0,0
420,220,360,280,385,340,397,340,420,242,2,-2,2,1,420,240,1,1,0,1,0,1,0,0
265,160,180,340,435,80,355,280,270,320,2,-2,-2,1,260,160,0,0,1,1,0,0,1,0
420,380,55,80,460,80,440,580,120,475,2,-2,-2,-1,420,400,1,1,0,0,0,1,0,0
420,450,55,80,520,90,510,580,120,545,-2,-1,-2,-1,420,460,1,1,0,0,0,1,0,0
300,470,120,155,450,160,450,640,60,535,-1,2,2,1,300,480,1,1,0,0,0,1,0,0
360,525,360,450,480,525,520,460,200,580,-1,-1,2,-2,360,540,1,1,0,0,0,1,0,0
480,580,515,220,50,340,475,580,480,575,-2,-2,-2,1,220,520,1,0,1,1,0,0,1,0
220,520,225,280,270,295,230,335,310,335,2,1,1,1,220,500,1,0,1,1,1,0,0,0
180,195,130,140,360,150,230,340,310,340,2,1,-1,-1,180,180,1,1,0,0,1,0,0,0
380,200,360,145,125,140,420,295,310,345,-1,-2,1,1,400,200,0,0,1,1,0,0,0,1
460,240,425,200,240,145,505,260,310,335,-2,-1,-2,-1,460,260,1,1,0,0,0,1,0,0
370,460,445,460,360,375,360,355,270,315,2,-1,-1,1,360,460,0,0,1,1,0,0,1,0
325,460,400,460,340,400,360,400,260,280,2,2,2,2,320,460,0,0,1,1,0,0,1,0
480,495,520,592,420,412,420,432,420,572,1,1,1,1,480,480,1,1,0,0,1,0,0,0
480,505,512,580,420,392,420,412,420,552,2,1,1,1,460,520,1,1,0,0,0,1,0,0
420,550,480,557,397,360,417,360,480,520,1,2,2,1,420,560,1,1,0,0,0,1,0,0
420,560,480,552,392,360,412,360,480,505,1,2,2,1,420,580,1,1,0,0,0,1,0,0
365,640,465,460,325,400,345,400,267,520,2,2,2,2,280,640,0,0,1,1,0,0,1,0
180,535,420,360,400,460,320,520,180,307,2,-2,2,1,180,520,1,1,0,0,1,0,0,0
180,530,417,360,402,460,317,520,180,300,2,-2,2,1,180,520,1,1,0,0,1,0,0,0
60,395,180,300,360,520,180,640,210,400,1,2,-2,-2,60,380,1,1,0,0,1,0,0,0
60,385,180,290,350,520,190,640,220,400,1,2,-2,-1,60,380,1,1,0,0,1,0,0,0
240,185,187,280,360,172,60,527,42,520,-2,1,-1,2,240,200,1,1,0,0,0,1,0,0
460,140,355,280,285,80,35,640,420,525,-2,2,-2,-1,480,140,0,0,1,1,0,0,0,1
420,370,320,430,180,170,230,640,340,520,-1,-1,-2,2,420,380,1,1,0,0,0,1,0,0
420,405,320,447,180,187,247,640,322,520,-1,-1,-2,2,420,420,1,1,0,0,0,1,0,0
215,640,477,260,162,460,482,580,520,352,-2,2,2,1,100,460,0,0,1,1,0,0,1,0
120,85,20,100,480,80,230,350,310,350,-1,-2,1,1,120,80,1,1,0,0,1,0,0,0
240,155,120,100,420,160,300,280,310,350,1,1,-2,-1,240,160,1,1,0,0,0,1,0,0
130,160,25,80,385,80,360,335,310,335,2,2,-1,1,100,160,0,0,1,1,0,0,1,0
215,220,235,280,210,280,360,422,297,340,2,2,-1,2,300,220,0,0,1,1,0,0,0,1
315,220,225,400,250,400,300,475,295,280,-2,-2,-1,-2,320,220,0,0,1,1,0,0,0,1
380,160,180,350,145,340,460,220,480,160,-1,2,-2,2,440,160,0,0,1,1,0,0,1,0
320,160,360,390,155,160,420,140,420,340,1,-2,1,2,440,160,0,0,1,1,0,0,0,1
300,470,267,280,307,220,360,422,420,537,-2,2,1,-1,300,480,1,1,0,0,0,1,0,0
240,630,210,580,295,520,180,525,60,640,-2,-2,-1,2,220,640,1,1,0,0,0,1,0,0
520,490,480,530,520,585,515,580,380,520,1,1,2,-2,520,220,1,1,0,0,1,0,0,0
480,460,520,500,480,555,480,545,420,550,1,1,1,-1,480,220,0,0,1,1,0,0,1,0
105,460,120,395,280,280,270,280,275,520,-1,2,2,2,100,460,0,0,1,1,0,0,1,0
60,570,20,485,150,340,180,380,120,555,-1,2,-1,-1,60,580,1,1,0,0,0,1,0,0
25,640,42,520,92,340,217,400,87,580,-2,2,-2,2,40,640,0,0,1,1,0,0,0,1
80,640,60,530,65,340,245,400,60,580,-1,2,-2,1,100,640,0,0,1,1,0,0,0,1
140,520,217,520,420,292,417,460,92,460,-2,1,-2,-2,120,500,0,0,1,1,0,0,1,0
120,535,315,400,420,80,480,530,235,520,2,-2,-1,2,440,220,1,1,0,0,1,0,0,0
120,365,180,280,520,150,500,640,235,580,-2,-1,2,-2,440,220,1,1,0,0,1,0,0,0
420,300,180,335,520,95,345,580,20,620,-1,-1,-2,1,440,220,1,1,0,0,1,0,0,0
265,520,270,280,270,340,230,340,310,340,2,1,-1,-1,220,520,0,0,1,1,0,0,1,0
220,460,180,295,315,280,230,355,310,355,-1,-2,1,1,200,460,1,1,1,0,0,0,1,0
140,460,165,360,360,315,230,355,310,355,2,-1,1,1,120,460,0,0,1,1,0,0,1,0
120,460,135,360,360,345,230,325,310,325,2,-1,1,1,120,440,1,0,1,1,1,0,0,0
120,300,80,235,425,260,230,335,310,335,1,-2,-1,-1,120,280,1,1,0,0,1,0,0,0
85,260,120,200,460,220,230,330,310,330,-2,1,-1,-1,80,260,0,0,1,1,0,0,1,0
105,200,180,170,390,200,230,340,310,340,1,2,-1,-1,120,200,0,0,1,1,0,0,0,1
410,200,360,175,155,140,420,265,310,325,-1,-2,1,-1,420,200,0,0,1,1,0,0,0,1
500,320,425,320,300,155,455,140,310,345,-2,1,2,1,520,320,0,0,1,1,0,0,0,1
410,640,335,640,345,400,360,395,255,520,-2,2,-1,-2,420,640,0,0,1,1,0,0,0,1
420,580,495,520,360,375,435,320,345,640,-2,-1,-2,2,420,600,1,1,1,0,0,1,0,0
410,640,530,520,350,400,470,320,310,640,-2,2,-2,2,280,640,0,0,1,1,0,0,1,0
180,530,20,610,180,370,480,430,120,630,-1,1,-1,1,120,520,1,1,0,0,0,1,0,0
400,460,220,510,250,520,520,350,130,460,1,-2,-1,2,420,440,0,0,1,1,0,0,0,1
500,140,80,200,440,260,440,640,120,580,-2,-2,2,1,480,140,0,0,1,1,0,0,1,0
480,140,90,200,450,260,430,640,120,570,-2,-2,2,1,460,140,0,0,1,1,0,0,1,0
215,140,222,280,360,242,300,602,102,460,-2,-1,-1,-2,200,140,0,0,1,1,0,0,1,0
25,140,317,280,302,280,357,640,120,382,-2,2,-2,1,20,140,0,0,1,1,0,0,1,0
20,160,330,280,290,280,370,640,120,370,-2,2,-2,1,20,180,1,1,0,0,0,1,0,0
55,380,420,420,140,360,480,520,60,402,-1,2,-1,-1,60,380,0,0,1,1,0,0,0,1
95,460,445,460,120,405,485,580,195,460,-2,-1,-2,-2,60,480,0,0,1,1,0,0,1,0
120,520,20,610,150,580,300,610,270,295,-1,2,1,-1,60,540,0,1,1,0,0,0,1,0
20,340,60,490,20,370,180,530,220,400,1,1,-1,-1,60,540,1,1,0,0,1,0,0,0
120,320,50,380,90,320,120,570,160,460,2,-2,1,2,60,540,1,1,1,0,1,0,0,0
320,495,25,80,35,80,395,580,420,565,2,-2,-2,-1,220,640,1,1,0,0,0,1,0,0
320,515,5,80,55,80,415,580,415,580,2,-2,-2,2,220,640,1,1,0,0,0,1,0,0
320,580,380,140,180,180,260,640,250,640,2,-1,2,2,220,640,0,0,1,1,0,0,1,0
120,590,320,470,150,460,60,530,60,520,-1,2,1,2,60,580,1,1,0,0,1,0,0,0
120,530,190,520,60,550,430,520,420,520,2,-1,2,-1,60,540,1,1,0,0,1,0,0,0
45,580,60,545,120,595,275,640,265,640,-1,1,2,2,40,580,0,0,1,1,0,0,1,0
20,625,47,580,120,547,227,640,217,640,2,1,2,2,20,640,1,1,0,0,0,1,0,0
145,160,40,80,400,80,360,320,310,350,2,2,-1,1,140,160,0,0,1,1,0,0,1,0
20,145,30,220,130,160,180,310,310,320,2,2,1,-1,20,140,1,1,0,0,1,0,0,0
300,280,240,107,180,340,420,407,270,322,-1,-1,-1,1,300,220,1,0,1,1,1,0,0,0
420,225,360,160,60,555,160,520,180,160,-1,-1,-2,-1,420,240,1,1,0,0,0,1,0,0
480,560,45,80,420,280,420,535,20,595,-2,1,1,-1,480,580,1,1,0,0,0,1,0,0
225,640,360,352,360,207,180,427,420,577,-1,-1,1,1,320,640,0,0,1,1,0,0,0,1
350,640,345,400,310,220,180,365,415,520,2,2,1,2,360,640,0,0,1,1,0,0,0,1
475,580,207,400,270,317,232,280,277,520,2,-1,-2,2,220,520,0,0,1,1,0,0,1,0
420,580,180,400,270,335,260,280,250,520,1,1,-2,2,220,520,1,0,0,1,1,0,0,0
415,520,180,340,275,280,320,280,190,520,1,-2,-2,2,220,520,0,0,1,1,0,0,1,0
185,520,350,280,335,400,350,460,200,640,-2,2,2,2,120,540,0,0,1,1,0,0,1,0
120,400,120,295,420,355,230,325,310,325,1,1,1,1,120,380,1,1,0,0,1,0,0,0
120,310,80,245,420,265,230,325,310,325,1,1,-1,-1,120,300,1,1,0,0,1,0,0,0
80,200,180,195,415,200,230,325,310,325,1,2,1,1,100,200,0,1,0,1,0,0,0,1
180,135,120,90,410,140,250,340,310,320,1,-2,-2,-1,180,120,1,1,0,0,1,0,0,0
400,640,422,520,360,302,420,537,320,520,2,1,-1,2,280,640,0,0,1,1,0,0,1,0
60,520,445,520,220,455,420,405,180,305,2,-1,1,-1,60,500,1,1,1,1,1,0,0,0
120,295,420,450,250,280,370,580,120,580,1,-2,-2,-1,60,260,1,1,0,0,1,0,0,0
75,140,307,280,420,327,507,580,60,557,2,1,2,1,80,140,0,0,1,1,0,0,0,1
140,140,275,280,420,295,480,575,60,525,2,1,1,1,160,140,0,0,1,1,0,0,0,1
250,220,180,280,460,240,480,480,90,460,-1,1,1,-2,260,220,0,0,1,1,0,0,0,1
480,260,220,495,360,315,420,285,285,520,-1,-1,1,-2,420,340,0,0,1,1,0,0,1,0
120,90,20,95,475,80,230,355,310,355,-1,-2,1,1,120,80,1,1,0,0,1,0,0,0
25,80,20,182,120,122,197,280,310,352,1,1,-2,1,40,80,0,0,1,1,0,0,0,1
175,160,115,80,300,227,360,315,310,325,-2,-1,-1,-1,180,180,0,0,1,1,0,0,0,1
460,80,420,335,300,280,120,395,515,160,1,-2,1,2,420,100,0,0,1,1,0,0,0,1
420,105,507,220,360,422,180,427,467,220,-2,-1,-1,-2,400,160,1,1,0,0,0,1,0,0
375,460,285,280,240,610,445,340,420,215,2,-1,2,-1,360,460,0,0,1,1,0,0,1,0
420,520,120,160,420,445,520,620,200,400,1,1,-1,2,420,500,1,1,1,0,1,0,0,0
360,560,120,180,520,165,220,580,240,580,-1,1,2,-1,360,580,1,1,0,0,0,1,0,0
20,610,120,335,470,80,315,640,300,280,-1,-2,-2,2,20,620,1,1,0,0,0,1,0,0
490,640,420,345,460,220,520,595,240,510,-1,2,1,-1,500,640,0,0,1,1,0,0,0,1
520,500,480,550,520,125,217,400,415,640,1,-1,2,-2,220,520,1,1,0,0,1,0,0,0
420,385,435,460,420,240,270,330,480,570,2,-1,1,1,220,520,1,1,0,0,1,0,0,0
120,405,95,340,130,340,390,460,320,460,-2,-2,-2,2,120,540,1,1,0,0,0,1,0,0
120,505,120,265,180,290,420,530,280,520,1,1,-1,2,120,540,1,1,0,0,0,1,0,0
520,460,490,460,205,400,420,515,305,580,-2,-2,1,2,280,160,0,1,1,0,0,1,0,0
420,395,420,425,370,520,420,550,480,560,1,-2,1,1,280,160,1,1,0,0,1,0,0,0
120,250,120,125,420,185,230,355,310,355,1,1,1,1,120,240,1,1,0,0,1,0,0,0
120,195,70,160,300,130,290,400,310,360,-2,-1,2,1,100,220,1,1,0,0,0,1,0,0
150,160,102,80,120,295,360,302,310,327,-2,-1,-1,1,180,180,0,0,1,1,0,0,0,1
240,245,120,150,270,287,410,340,310,320,-1,-1,-2,-1,300,220,1,1,0,0,0,1,0,0
300,235,60,160,315,280,480,340,270,330,2,-2,-2,1,300,220,1,1,0,0,1,0,0,0
305,80,190,80,405,160,180,290,120,310,-2,2,1,1,340,80,0,0,1,1,0,0,0,1
405,160,470,220,520,95,530,340,420,160,-2,-1,-2,-1,420,180,0,0,1,1,0,0,0,1
490,220,485,160,420,220,120,325,270,325,2,-1,1,-1,420,240,0,0,1,1,0,0,1,0
420,435,405,80,270,315,65,220,355,400,2,1,2,2,420,440,1,1,0,0,0,1,0,0
300,495,300,155,360,335,95,160,180,405,-1,-1,-2,-1,300,500,1,1,0,0,0,1,0,0
420,495,135,160,420,235,120,305,120,515,2,1,-1,-1,420,480,1,1,0,0,1,0,0,0
465,580,77,80,517,80,277,400,47,640,-2,-2,-2,-2,460,580,0,0,1,1,0,0,1,0
300,630,240,85,435,160,360,315,215,640,-1,2,1,-2,300,640,1,1,0,0,0,1,0,0
180,555,205,160,360,195,285,280,225,520,2,-1,2,-2,180,540,1,1,0,0,1,0,0,0
60,520,120,310,270,340,180,410,202,400,-1,1,-1,2,60,540,0,1,1,0,0,1,0,0
130,640,15,340,195,280,95,460,255,280,2,2,2,2,140,640,0,0,1,1,0,0,0,1
460,640,420,370,120,370,50,520,240,475,-1,-1,-2,-1,480,640,0,0,1,1,0,0,0,1
480,545,440,580,200,520,160,520,300,640,-2,-2,-2,-2,220,520,1,1,0,0,1,0,0,0
450,340,420,385,420,365,300,635,480,525,1,1,-1,1,280,160,0,0,1,1,0,0,0,1
200,520,85,640,360,305,445,640,95,640,-2,-1,-2,2,260,160,0,0,1,1,0,0,1,0
265,520,270,280,270,340,230,340,310,340,2,1,-1,-1,220,520,0,0,1,1,0,0,1,0
120,335,90,260,420,290,230,340,310,340,2,1,1,1,120,320,1,1,0,0,1,0,0,0
180,555,520,352,480,407,520,212,360,552,1,-1,1,1,180,540,1,1,0,0,1,0,0,0
60,380,230,400,390,580,270,220,110,640,2,-2,2,2,40,380,0,1,1,0,0,0,1,0
120,260,270,280,480,410,180,230,50,520,-2,1,-1,2,60,260,0,1,1,0,0,0,1,0
475,260,305,280,337,280,300,625,455,460,-2,2,-1,2,420,340,0,0,1,1,0,0,1,0
120,350,120,225,420,285,230,345,310,345,1,1,-1,-1,120,340,1,1,0,0,1,0,0,0
175,80,40,160,520,120,230,350,310,350,-2,-1,1,1,180,80,0,0,1,1,0,0,0,1
65,80,20,162,120,102,217,280,310,332,1,1,-2,1,80,80,0,0,1,1,0,0,0,1
80,80,20,155,120,95,225,280,310,325,1,1,-2,1,100,80,0,0,1,1,0,0,0,1
430,220,420,242,435,460,420,242,420,80,-1,-2,-1,2,420,240,0,0,1,1,0,0,1,0
520,590,115,80,355,580,445,580,180,400,2,-2,-2,-1,520,600,1,1,0,0,0,1,0,0
420,505,377,340,512,640,502,640,147,520,-2,2,2,2,220,520,1,1,0,0,0,1,0,0
30,520,370,160,240,640,310,580,45,520,2,1,-2,-2,40,520,0,0,1,1,0,0,0,1
245,520,250,280,270,320,230,360,310,360,2,1,1,1,220,520,0,0,1,1,0,0,1,0
350,80,445,80,35,80,360,335,310,335,2,-2,-1,1,360,80,0,0,1,1,0,0,0,1
360,195,380,140,120,120,420,320,310,350,2,-1,1,-1,360,200,1,1,0,0,0,1,0,0
500,380,520,325,360,165,360,145,310,325,-1,-1,-1,1,480,380,0,0,1,1,0,0,1,0
475,460,480,390,360,270,360,250,310,340,-1,-1,-1,-1,460,460,0,0,1,1,0,0,1,0
480,520,505,580,480,445,475,460,420,615,2,1,-2,-1,460,520,1,1,1,1,0,0,1,0
115,520,385,360,520,185,95,320,520,345,2,1,-2,1,100,520,0,0,1,1,0,0,1,0
60,415,265,400,420,125,180,395,420,355,2,1,-1,-1,60,400,1,1,0,0,1,0,0,0
50,380,220,400,420,80,220,400,380,360,2,-2,-2,2,40,380,0,0,1,1,0,0,1,0
55,260,335,280,135,140,360,575,225,520,-2,-2,-1,2,40,260,0,0,1,1,0,0,1,0
165,140,320,442,282,220,520,637,117,640,-1,-2,1,2,200,140,0,0,1,1,0,0,0,1
425,260,512,320,460,247,520,352,492,520,2,-1,1,2,420,340,0,0,1,1,0,0,1,0
420,290,495,320,465,260,520,335,475,520,2,-2,1,2,420,340,1,1,0,0,0,1,0,0
420,385,447,320,512,260,487,320,427,520,2,-2,2,2,420,400,1,1,0,0,0,1,0,0
25,520,420,432,507,140,387,360,432,640,-1,2,2,-2,60,540,0,0,1,1,0,0,0,1
195,640,360,542,522,80,220,442,482,520,-1,-2,-1,-2,100,460,0,0,1,1,0,0,1,0
120,540,310,580,70,80,150,460,30,520,2,-2,2,-2,100,460,1,1,0,0,1,0,0,0
60,510,300,617,117,80,120,442,60,497,-1,-2,1,1,80,460,1,1,0,0,1,0,0,0
120,165,80,80,420,100,230,350,310,350,2,1,1,1,120,160,1,1,0,0,1,0,0,0
240,145,120,110,430,160,290,280,310,340,1,2,-2,-1,240,160,1,1,0,0,0,1,0,0
185,160,80,80,420,100,360,280,310,330,2,1,-1,-1,180,160,0,0,1,1,0,0,1,0
20,205,90,220,190,160,180,370,310,340,2,2,1,-1,20,200,1,1,0,0,1,0,0,0
300,270,192,160,180,350,372,460,270,317,-2,-1,-2,1,300,220,1,1,0,0,1,0,0,0
520,190,495,220,490,340,495,220,420,455,-2,-2,-2,-1,520,180,1,1,0,0,1,0,0,0
365,80,517,80,117,340,437,160,517,520,2,-2,2,2,360,80,0,0,1,1,0,0,1,0
400,160,420,145,120,180,335,220,420,575,-1,1,2,1,420,140,0,0,1,1,0,0,0,1
520,505,55,160,435,160,360,570,110,640,2,2,1,-2,520,520,1,1,0,0,0,1,0,0
480,560,20,140,420,200,365,520,165,640,1,-1,-2,-2,480,580,1,1,0,0,0,1,0,0
180,560,70,160,490,80,360,345,145,520,2,2,1,2,180,540,1,1,0,0,1,0,0,0
55,460,20,90,420,130,305,280,85,580,1,-1,2,2,40,460,0,0,1,1,0,0,1,0
25,640,217,80,302,220,180,362,102,640,-2,2,-1,-2,40,640,0,0,1,1,0,0,0,1
305,640,200,160,360,300,285,400,180,557,2,-1,-2,1,320,640,0,0,1,1,0,0,0,1
480,580,120,82,420,397,382,460,345,400,1,-1,-2,2,220,520,1,0,1,1,0,0,1,0
520,515,120,110,470,580,495,580,270,302,-1,-2,-2,-1,220,520,1,1,0,0,1,0,0,0
300,470,240,275,405,460,320,640,360,390,-1,2,2,-1,220,520,1,1,0,0,0,1,0,0
300,495,260,280,380,460,295,640,345,400,-2,2,2,2,220,520,1,1,0,0,0,1,0,0
165,460,180,350,360,290,230,340,310,340,-1,-1,-1,-1,160,460,0,0,1,1,0,0,1,0
120,335,90,260,420,290,230,340,310,340,2,1,1,1,120,320,1,1,0,0,1,0,0,0
120,200,180,155,375,200,230,355,310,355,1,2,-1,-1,140,200,0,0,1,1,0,0,0,1
285,80,510,80,510,80,350,280,310,320,2,-2,-2,-1,300,80,0,0,1,1,0,0,0,1
460,215,400,200,220,140,480,260,310,330,-2,-2,-2,1,460,220,1,1,0,0,0,1,0,0
420,295,460,260,260,220,520,180,310,350,2,-2,1,-1,420,300,1,1,0,0,0,1,0,0
480,445,490,380,360,250,360,230,310,320,2,-1,-1,-1,480,460,1,1,0,0,0,1,0,0
320,470,385,460,325,400,345,400,245,280,2,2,2,2,320,480,1,1,0,0,0,1,0,0
320,505,350,460,320,430,320,410,210,280,2,-1,-1,2,320,520,1,1,0,0,0,1,0,0
420,640,345,640,335,400,355,400,265,520,-2,2,2,-2,420,620,1,0,1,1,0,0,0,1
480,520,520,605,420,425,420,445,415,580,1,1,1,-2,480,500,1,1,1,1,1,0,0,0
480,500,515,580,420,395,420,415,420,555,2,1,1,1,460,520,1,1,0,0,0,1,0,0
365,640,15,520,515,320,495,320,267,520,-2,-2,-2,2,280,640,0,0,1,1,0,0,1,0
60,560,105,520,360,565,335,520,180,345,2,1,-2,-1,60,580,1,1,0,0,0,1,0,0
50,580,75,520,360,535,360,525,180,375,2,1,-1,-1,40,580,0,0,1,1,0,0,1,0
120,600,220,495,475,460,325,640,385,360,-1,-2,2,-2,100,460,1,1,0,0,1,0,0,0
60,460,295,520,515,520,240,625,445,320,-2,-2,1,-2,60,440,1,1,0,1,1,0,0,0
75,320,345,580,60,575,180,545,515,380,2,-1,1,2,80,320,0,0,1,1,0,0,0,1
75,260,255,640,65,640,195,460,445,460,2,-2,2,2,60,260,0,0,1,1,0,0,1,0
25,140,180,537,117,520,120,357,320,512,1,2,1,-1,40,140,0,0,1,1,0,0,0,1
240,155,277,520,2,520,42,320,352,580,-2,2,2,2,240,160,1,1,0,0,0,1,0,0
300,180,360,520,480,540,20,380,300,610,-1,-1,-2,-1,300,160,1,1,0,0,1,0,0,0
325,140,360,552,480,572,52,380,302,640,-1,-1,-2,-2,340,140,0,0,1,1,0,0,0,1
365,140,360,572,492,580,60,392,322,640,-1,-2,-1,-2,380,140,0,0,1,1,0,0,0,1
210,460,180,305,325,280,230,345,310,345,-1,-2,1,1,200,460,0,0,1,1,0,0,1,0
170,80,35,160,520,115,230,355,310,355,-2,-1,1,1,180,80,0,0,1,1,0,0,0,1
220,80,85,160,515,160,265,340,310,335,-2,2,-2,-1,240,80,0,0,1,1,0,0,0,1
240,115,120,140,460,160,270,290,310,330,1,2,1,1,240,120,1,1,0,0,0,1,0,0
20,175,60,220,160,160,180,340,310,350,2,2,1,1,20,160,1,1,0,0,1,0,0,0
240,230,120,142,255,280,402,340,310,327,-1,-2,-2,1,300,220,1,1,0,0,0,1,0,0
520,135,332,160,377,80,312,160,232,160,-2,-2,-2,-2,520,140,1,1,0,0,0,1,0,0
420,320,180,335,420,220,180,315,95,80,-1,-2,-1,-2,420,340,1,1,0,0,0,1,0,0
25,460,290,280,420,165,420,550,360,570,2,1,1,1,20,460,0,0,1,1,0,0,1,0
20,500,245,280,380,160,405,520,360,525,2,2,2,1,20,520,1,1,0,0,0,1,0,0
20,600,180,315,340,220,305,520,265,520,-1,2,2,2,20,620,1,1,0,0,0,1,0,0
20,640,180,335,320,220,285,520,245,520,-1,2,2,2,40,640,1,0,0,1,0,0,0,1
45,640,180,347,307,220,272,520,232,520,-1,2,2,2,60,640,0,0,1,1,0,0,0,1
495,580,20,467,207,280,52,460,192,640,-1,2,2,2,220,520,0,0,1,1,0,0,1,0
360,520,60,580,180,405,60,540,40,640,-2,-1,-1,2,220,520,0,1,1,1,0,0,1,0
355,520,65,580,180,410,60,545,35,640,-2,-1,-1,2,220,520,0,0,1,1,0,0,1,0
300,510,370,460,420,345,410,460,360,570,2,1,2,-1,220,520,1,1,0,0,0,1,0,0
90,580,150,520,205,400,190,520,150,640,2,2,2,2,80,580,0,0,1,1,0,0,1,0
120,255,120,135,390,340,465,640,180,525,1,-2,-2,-1,260,160,1,1,0,0,1,0,0,0
360,110,420,95,75,80,375,360,310,345,-1,-2,-2,-1,360,120,1,1,0,0,0,1,0,0
445,200,370,200,190,140,450,260,310,360,-2,-2,-2,1,460,200,0,0,1,1,0,0,0,1
445,320,420,270,300,210,510,140,310,320,-1,1,2,-1,460,320,0,0,1,1,0,0,0,1
330,520,325,460,320,455,320,435,185,280,2,-1,-1,2,340,520,0,0,1,1,0,0,0,1
480,550,520,620,420,440,420,460,400,580,1,1,-2,-2,480,540,1,1,0,0,1,0,0,0
155,580,280,520,180,340,460,240,270,320,2,-1,1,1,140,580,0,0,1,1,0,0,1,0
120,535,200,520,200,400,420,200,230,280,2,-2,2,2,120,520,1,1,0,0,1,0,0,0
60,510,175,580,215,460,360,225,180,315,2,2,-1,-1,60,500,1,1,0,0,1,0,0,0
50,380,95,520,120,415,360,365,220,415,2,1,-1,-1,40,380,0,0,1,1,0,0,1,0
120,275,20,360,220,280,360,520,150,580,1,-2,-1,2,60,260,1,1,0,0,1,0,0,0
190,140,20,240,420,320,520,600,60,550,1,1,1,1,200,140,0,0,1,1,0,0,0,1
495,140,152,140,387,200,480,407,180,557,-2,2,1,1,500,140,0,0,1,1,0,0,0,1
435,260,152,200,360,287,520,332,220,482,2,-1,1,1,420,340,0,0,1,1,0,0,1,0
10,520,20,250,420,430,450,260,120,380,1,-1,-2,1,60,540,0,0,1,1,0,0,0,1
25,520,20,242,420,437,457,260,120,372,1,-1,-2,1,60,540,0,0,1,1,0,0,0,1
90,640,50,140,480,510,390,200,40,320,-2,-1,2,2,100,640,0,0,1,1,0,0,0,1
120,625,87,80,420,612,347,80,60,422,2,-1,2,-1,100,460,1,1,0,0,1,0,0,0
240,85,110,160,490,160,270,320,310,360,-2,2,1,1,240,100,1,1,0,0,0,1,0,0
180,170,180,280,142,340,360,325,310,335,-2,-2,-1,-1,180,180,1,1,0,0,0,1,0,0
355,220,120,225,120,290,85,340,360,285,1,1,-2,-1,360,220,0,0,1,1,0,0,0,1
480,220,507,220,270,335,120,342,402,340,2,1,-1,-2,500,220,0,0,1,1,0,0,0,1
380,160,235,280,420,180,120,565,85,340,2,1,-1,-2,280,160,0,0,1,1,0,0,1,0
360,560,352,460,480,542,360,430,232,640,2,-1,1,2,360,580,1,1,0,0,0,1,0,0
30,520,240,630,295,640,35,340,120,550,-1,2,2,1,40,520,0,0,1,1,0,0,0,1
60,580,205,640,250,640,530,340,135,520,2,2,2,-2,40,580,1,0,1,1,0,0,1,0
435,640,150,460,120,510,360,430,275,640,-2,1,-1,-2,440,640,0,0,1,1,0,0,0,1
120,445,120,340,380,360,230,350,310,350,1,-2,-1,-1,120,440,1,1,0,0,1,0,0,0
420,320,435,260,285,220,520,155,310,345,2,-2,1,1,440,320,1,1,0,1,0,0,0,1
480,420,515,380,360,225,360,205,310,345,2,-1,-1,1,480,440,1,1,0,0,0,1,0,0
